Acme Widgets Ltd
Ledger Report: Mar:2022/23 to Jan:2024/25

	1000: Main Bank Account				GST	TC	Debit	Credit	Balance
1	DI	2024-10-27	2080[211936]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	50.15	5,354.23 CR
1	DI	2024-11-01	2081[11071]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	130.38	5,484.61 CR
1	CR	2024-11-01	209	Sales: G @ 15.0000%	0.00	G	0.00	764.10	6,248.71 CR
1	DI	2024-11-02	2082[213484]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	30.94	6,279.65 CR
1	CR	2024-11-04	210	Sales: G @ 15.0000%	0.00	G	0.00	672.22	6,951.87 CR
1	DI	2024-11-04	2083[1087]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	92.45	7,044.32 CR
1	DI	2024-11-05	2084[1525]	The Winter Bakery: G @ 15.0000%	0.00	G	0.00	58.30	7,102.62 CR
1	DI	2024-11-08	2085[10287]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	117.09	7,219.71 CR
1	CR	2024-11-08	211	Sales: G @ 15.0000%	0.00	G	0.00	916.92	8,136.63 CR
1	DI	2024-11-09	2086[211223]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	86.73	8,223.36 CR
1	DI	2024-11-11	2087[11101]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	50.92	8,274.28 CR
1	DI	2024-11-11	2088[213511]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	134.52	8,408.80 CR
1	DI	2024-11-13	2089[1079]	White Contractors: G @ 15.0000%	0.00	G	0.00	63.46	8,472.26 CR
1	DI	2024-11-14	2090[3422]	White Contractors: G @ 15.0000%	0.00	G	0.00	98.76	8,571.02 CR
1	CR	2024-11-15	213	Sales: G @ 15.0000%	0.00	G	0.00	1,228.67	9,799.69 CR
1	DI	2024-11-17	2091[1037]	Summer Fashions: G @ 15.0000%	0.00	G	0.00	65.73	9,865.42 CR
1	CR	2024-11-18	214	Sales: G @ 15.0000%	0.00	G	0.00	591.56	10,456.98 CR
1	DI	2024-11-19	2092[10310]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	44.17	10,501.15 CR
1	DI	2024-11-20	2095[11118]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	40.10	10,541.25 CR
1	DI	2024-11-20	2094[211301]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	41.50	10,582.75 CR
1	DI	2024-11-20	2093[213544]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	131.55	10,714.30 CR
1	CR	2024-11-22	215	The Widget Man: G @ 15.0000%	0.00	G	0.00	1,105.81	11,820.11 CR
1	DI	2024-11-24	2096[213573]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	79.35	11,899.46 CR
1	DI	2024-11-25	2099[1089]	White Contractors: G @ 15.0000%	0.00	G	0.00	22.96	11,922.42 CR
1	DI	2024-11-25	2098[211370]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	50.12	11,972.54 CR
1	DI	2024-11-25	2097[3433]	White Contractors: G @ 15.0000%	0.00	G	0.00	131.63	12,104.17 CR
1	CR	2024-11-25	216	Sales: G @ 15.0000%	0.00	G	0.00	532.40	12,636.57 CR
1	DI	2024-11-28	2100[1067]	White Contractors: G @ 15.0000%	0.00	G	0.00	32.11	12,668.68 CR
1	DI	2024-11-30	2101[10277]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	136.76	12,805.44 CR
1	DI	2024-11-30	2130[10277]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	(146.22)	12,659.22 CR
1	DI	2024-12-01	2102[11071]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	130.38	12,789.60 CR
1	CR	2024-12-01	224	Sales: G @ 15.0000%	0.00	G	0.00	764.10	13,553.70 CR
1	DI	2024-12-02	2103[213484]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	30.94	13,584.64 CR
1	CR	2024-12-04	223	Sales: G @ 15.0000%	0.00	G	0.00	672.22	14,256.86 CR
1	DI	2024-12-04	2104[1087]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	92.45	14,349.31 CR
1	DI	2024-12-05	2106[1525]	The Winter Bakery: G @ 15.0000%	0.00	G	0.00	65.62	14,414.93 CR
1	DI	2024-12-05	2105[1525]	The Winter Bakery: G @ 15.0000%	0.00	G	0.00	58.30	14,473.23 CR
1	DI	2024-12-08	2107[10287]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	117.09	14,590.32 CR
1	CR	2024-12-08	222	Sales: G @ 15.0000%	0.00	G	0.00	916.92	15,507.24 CR
1	DI	2024-12-09	2108[211223]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	86.73	15,593.97 CR
1	DI	2024-12-11	2109[11101]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	50.92	15,644.89 CR
1	DI	2024-12-11	2110[213511]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	134.52	15,779.41 CR
1	DI	2024-12-13	2112[1079]	White Contractors: G @ 15.0000%	0.00	G	0.00	69.77	15,849.18 CR
1	DI	2024-12-13	2111[1079]	White Contractors: G @ 15.0000%	0.00	G	0.00	63.46	15,912.64 CR
1	DI	2024-12-14	2113[3422]	White Contractors: G @ 15.0000%	0.00	G	0.00	98.76	16,011.40 CR
1	DI	2024-12-14	2131[3422]	White Contractors: G @ 15.0000%	0.00	G	0.00	98.76	16,110.16 CR
1	CR	2024-12-15	220	Sales: G @ 15.0000%	0.00	G	0.00	1,228.67	17,338.83 CR
1	DI	2024-12-17	2114[1037]	Summer Fashions: G @ 15.0000%	0.00	G	0.00	65.73	17,404.56 CR
1	CR	2024-12-18	219	Sales: G @ 15.0000%	0.00	G	0.00	591.56	17,996.12 CR
1	DI	2024-12-19	2115[10310]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	44.17	18,040.29 CR
1	DI	2024-12-20	2119[11118]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	62.19	18,102.48 CR
1	DI	2024-12-20	2116[213544]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	131.55	18,234.03 CR
1	DI	2024-12-20	2117[211301]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	41.50	18,275.53 CR
1	DI	2024-12-20	2118[11118]	Green's Garden Depot: G @ 15.0000%	0.00	G	0.00	40.10	18,315.63 CR
1	CR	2024-12-22	218	The Widget Man: G @ 15.0000%	0.00	G	0.00	1,271.09	19,586.72 CR
1	DI	2024-12-24	2120[213573]	Brown Suppliers: G @ 15.0000%	0.00	G	0.00	79.35	19,666.07 CR
1	DI	2024-12-25	2121[3433]	White Contractors: G @ 15.0000%	0.00	G	0.00	131.63	19,797.70 CR
1	DI	2024-12-25	2122[211370]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	50.12	19,847.82 CR
1	DI	2024-12-25	2123[1089]	White Contractors: G @ 15.0000%	0.00	G	0.00	22.96	19,870.78 CR
1	DI	2024-12-25	2124[211370]	Spring Cleaners Ltd: G @ 15.0000%	0.00	G	0.00	84.82	19,955.60 CR
1	CR	2024-12-25	217	Sales: G @ 15.0000%	0.00	G	0.00	532.40	20,488.00 CR
1	DI	2024-12-30	2125[10277]	Rose Tinted Optometrists: G @ 15.0000%	0.00	G	0.00	146.22	20,634.22 CR
1	JN	2024-12-31	JN000004	Tax Code: G	0.00		20,681.68	0.00	47.46 DB

	2500: Accounts Payable				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	CI	2024-01-01	01[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	36.56 CR
1	CI	2024-01-01	02[AP]	Newton Properties: Rent	0.00		0.00	618.75	655.31 CR
1	CI	2024-01-01	03[11025]	Beetle Suppliers Limited: Goods	0.00		0.00	3,897.40	4,552.71 CR
1	CI	2024-01-01	04[11025]	Casbah Suppliers Int: Goods	0.00		0.00	2,417.62	6,970.33 CR
1	CI	2024-01-12	05[356787]	Newton Herald: Advert	0.00		0.00	212.62	7,182.95 CR
1	CI	2024-01-15	06[1652]	Newton Stationers: Stationery	0.00		0.00	50.62	7,233.57 CR
1	CI	2024-01-16	07[1228365]	Newton Power: Power	0.00		0.00	115.09	7,348.66 CR
1	CI	2024-01-20	08[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	7,433.04 CR
1	CI	2024-01-24	09	Telecom Newton: Phone	0.00		0.00	156.74	7,589.78 CR
1	CI	2024-01-26	10[369719]	Newton Herald: Advert	0.00		0.00	212.62	7,802.40 CR
1	CI	2024-01-30	11[103247]	Canon Photocopiers: Photocopier Usage	0.00		0.00	36.98	7,839.38 CR
1	CI	2024-02-01	13[11058]	Beetle Suppliers Limited: Goods	0.00		0.00	3,128.72	10,968.10 CR
1	CI	2024-02-01	12[AP]	Newton Properties: Rent	0.00		0.00	618.75	11,586.85 CR
1	CI	2024-02-01	14[11056]	Casbah Suppliers Int: Goods	0.00		0.00	2,121.75	13,708.60 CR
1	CI	2024-02-03	15[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	13,745.16 CR
1	CI	2024-02-10	16[382157]	Newton Herald: Advert	0.00		0.00	212.62	13,957.78 CR
1	CI	2024-02-18	17[1308403]	Newton Power: Power	0.00		0.00	113.96	14,071.74 CR
1	CP	2024-02-20	200107	Telecom Newton	0.00		156.74	0.00	13,915.00 CR
1	CI	2024-02-20	18[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	13,999.38 CR
1	CP	2024-02-20	200104	Newton Power: 1228365	0.00		115.09	0.00	13,884.29 CR
1	CP	2024-02-20	200105	Newton Properties: AP	0.00		618.75	0.00	13,265.54 CR
1	CP	2024-02-20	200106	Newton Stationers: 1652, 1652	0.00		87.18	0.00	13,178.36 CR
1	CP	2024-02-20	200100	Beetle Suppliers Limited: 11025	0.00		3,897.40	0.00	9,280.96 CR
1	CP	2024-02-20	200101	Canon Photocopiers: AP, 103247	0.00		121.36	0.00	9,159.60 CR
1	CP	2024-02-20	200102	Casbah Suppliers Int: 11025	0.00		2,417.62	0.00	6,741.98 CR
1	CP	2024-02-20	200103	Newton Herald: 356787, 369719	0.00		425.24	0.00	6,316.74 CR
1	CI	2024-02-23	19	Telecom Newton: Phone	0.00		0.00	169.05	6,485.79 CR
1	CI	2024-02-24	20[394627]	Newton Herald: Advert	0.00		0.00	212.62	6,698.41 CR
1	CI	2024-02-28	21[116172]	Canon Photocopiers: Photocopier Usage	0.00		0.00	31.35	6,729.76 CR
1	CI	2024-03-01	23[11075]	Beetle Suppliers Limited: Goods	0.00		0.00	3,744.26	10,474.02 CR
1	CI	2024-03-01	24[11084]	Casbah Suppliers Int: Goods	0.00		0.00	880.31	11,354.33 CR
1	CI	2024-03-01	22[AP]	Newton Properties: Rent	0.00		0.00	618.75	11,973.08 CR
1	CI	2024-03-05	25[1652]	Newton Stationers: Stationery	0.00		0.00	39.33	12,012.41 CR
1	CI	2024-03-07	26[407363]	Newton Herald: Advert	0.00		0.00	212.62	12,225.03 CR
1	CI	2024-03-16	27[1388824]	Newton Power: Power	0.00		0.00	118.46	12,343.49 CR
1	CP	2024-03-20	200115	Telecom Newton	0.00		169.05	0.00	12,174.44 CR
1	CI	2024-03-20	28	Telecom Newton: Phone	0.00		0.00	149.91	12,324.35 CR
1	CI	2024-03-20	29[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	12,408.73 CR
1	CP	2024-03-20	200113	Newton Properties: AP	0.00		618.75	0.00	11,789.98 CR
1	CP	2024-03-20	200114	Newton Stationers: 1652	0.00		36.56	0.00	11,753.42 CR
1	CP	2024-03-20	200108	Beetle Suppliers Limited: 11058	0.00		3,128.72	0.00	8,624.70 CR
1	CP	2024-03-20	200109	Canon Photocopiers: AP, 116172	0.00		115.73	0.00	8,508.97 CR
1	CP	2024-03-20	200110	Casbah Suppliers Int: 11056	0.00		2,121.75	0.00	6,387.22 CR
1	CP	2024-03-20	200111	Newton Herald: 382157, 394627	0.00		425.24	0.00	5,961.98 CR
1	CP	2024-03-20	200112	Newton Power: 1308403	0.00		113.96	0.00	5,848.02 CR
1	CI	2024-03-21	30[419411]	Newton Herald: Advert	0.00		0.00	212.62	6,060.64 CR
1	CI	2024-03-28	31[128861]	Canon Photocopiers: Photocopier Usage	0.00		0.00	35.85	6,096.49 CR
1	CI	2024-04-01	33[11100]	Beetle Suppliers Limited: Goods	0.00		0.00	2,477.53	8,574.02 CR
1	CI	2024-04-01	32[AP]	Newton Properties: Rent	0.00		0.00	618.75	9,192.77 CR
1	CI	2024-04-01	34[11108]	Casbah Suppliers Int: Goods	0.00		0.00	1,062.57	10,255.34 CR
1	CI	2024-04-05	35[432161]	Newton Herald: Advert	0.00		0.00	212.62	10,467.96 CR
1	CI	2024-04-13	36[1652]	Newton Stationers: Stationery	0.00		0.00	46.42	10,514.38 CR
1	CI	2024-04-18	37[1469606]	Newton Power: Power	0.00		0.00	107.21	10,621.59 CR
1	CI	2024-04-19	38[444410]	Newton Herald: Advert	0.00		0.00	212.62	10,834.21 CR
1	CP	2024-04-20	200123	Telecom Newton	0.00		149.91	0.00	10,684.30 CR
1	CI	2024-04-20	39[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	10,768.68 CR
1	CP	2024-04-20	200121	Newton Properties: AP	0.00		618.75	0.00	10,149.93 CR
1	CP	2024-04-20	200122	Newton Stationers: 1652	0.00		39.33	0.00	10,110.60 CR
1	CP	2024-04-20	200116	Beetle Suppliers Limited: 11075	0.00		3,744.26	0.00	6,366.34 CR
1	CP	2024-04-20	200117	Canon Photocopiers: AP, 128861	0.00		120.23	0.00	6,246.11 CR
1	CP	2024-04-20	200118	Casbah Suppliers Int: 11084	0.00		880.31	0.00	5,365.80 CR
1	CP	2024-04-20	200119	Newton Herald: 407363, 419411	0.00		425.24	0.00	4,940.56 CR
1	CP	2024-04-20	200120	Newton Power: 1388824	0.00		118.46	0.00	4,822.10 CR
1	CI	2024-04-25	40	Telecom Newton: Phone	0.00		0.00	180.11	5,002.21 CR
1	CI	2024-04-30	41[141298]	Canon Photocopiers: Photocopier Usage	0.00		0.00	36.98	5,039.19 CR
1	CI	2024-05-01	44[11112]	Beetle Suppliers Limited: Goods	0.00		0.00	3,768.93	8,808.12 CR
1	CI	2024-05-01	43[1652]	Newton Stationers: Stationery	0.00		0.00	11.25	8,819.37 CR
1	CI	2024-05-01	42[AP]	Newton Properties: Rent	0.00		0.00	618.75	9,438.12 CR
1	CI	2024-05-01	45[11123]	Casbah Suppliers Int: Goods	0.00		0.00	1,440.01	10,878.13 CR
1	CI	2024-05-02	46[456674]	Newton Herald: Advert	0.00		0.00	212.62	11,090.75 CR
1	CI	2024-05-14	47[1652]	Newton Stationers: Stationery	0.00		0.00	21.32	11,112.07 CR
1	CI	2024-05-15	48[1549733]	Newton Power: Power	0.00		0.00	138.71	11,250.78 CR
1	CI	2024-05-16	49[468925]	Newton Herald: Advert	0.00		0.00	212.62	11,463.40 CR
1	CI	2024-05-19	50	Telecom Newton: Phone	0.00		0.00	157.45	11,620.85 CR
1	CP	2024-05-20	200129	Newton Properties: AP	0.00		618.75	0.00	11,002.10 CR
1	CP	2024-05-20	200131	Telecom Newton	0.00		180.11	0.00	10,821.99 CR
1	CI	2024-05-20	51[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	10,906.37 CR
1	CP	2024-05-20	200124	Beetle Suppliers Limited: 11100	0.00		2,477.53	0.00	8,428.84 CR
1	CP	2024-05-20	200125	Canon Photocopiers: AP, 141298	0.00		121.36	0.00	8,307.48 CR
1	CP	2024-05-20	200126	Casbah Suppliers Int: 11108	0.00		1,062.57	0.00	7,244.91 CR
1	CP	2024-05-20	200127	Newton Herald: 432161, 444410	0.00		425.24	0.00	6,819.67 CR
1	CP	2024-05-20	200128	Newton Power: 1469606	0.00		107.21	0.00	6,712.46 CR
1	CP	2024-05-20	200130	Newton Stationers: 1652	0.00		46.42	0.00	6,666.04 CR
1	CI	2024-05-30	53[153527]	Canon Photocopiers: Photocopier Usage	0.00		0.00	34.73	6,700.77 CR
1	CI	2024-05-30	52[481292]	Newton Herald: Advert	0.00		0.00	212.62	6,913.39 CR
1	CI	2024-05-31	97[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	6,949.95 CR
1	CI	2024-05-31	94[11025]	Casbah Suppliers Int: Goods	0.00		0.00	2,417.62	9,367.57 CR
1	CI	2024-05-31	95[11025]	Beetle Suppliers Limited: Goods	0.00		0.00	3,897.40	13,264.97 CR
1	CI	2024-06-11	98[356787]	Newton Herald: Advert	0.00		0.00	212.62	13,477.59 CR
1	CI	2024-06-14	99[1652]	Newton Stationers: Stationery	0.00		0.00	50.62	13,528.21 CR
1	CI	2024-06-15	100[1228365]	Newton Power: Power	0.00		0.00	115.09	13,643.30 CR
1	CI	2024-06-19	101[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	13,727.68 CR
1	CI	2024-06-23	102	Telecom Newton: Phone	0.00		0.00	156.74	13,884.42 CR
1	CI	2024-06-25	103[369719]	Newton Herald: Advert	0.00		0.00	212.62	14,097.04 CR
1	CI	2024-06-29	104[103247]	Canon Photocopiers: Photocopier Usage	0.00		0.00	36.98	14,134.02 CR
1	CP	2024-06-30	EFT	Telecom Newton	0.00		157.45	0.00	13,976.57 CR
1	CP	2024-06-30	EFT	Newton Stationers: 1652, 1652, 1652	0.00		69.13	0.00	13,907.44 CR
1	CP	2024-06-30	EFT	Beetle Suppliers Limited: 11112	0.00		3,768.93	0.00	10,138.51 CR
1	CP	2024-06-30	EFT	Casbah Suppliers Int: 11123	0.00		1,440.01	0.00	8,698.50 CR
1	CP	2024-06-30	EFT	Canon Photocopiers: AP, 153527	0.00		119.11	0.00	8,579.39 CR
1	CP	2024-06-30	EFT	Newton Herald: 456674, 468925, 481292	0.00		637.86	0.00	7,941.53 CR
1	CP	2024-06-30	EFT	Newton Power: 1549733	0.00		138.71	0.00	7,802.82 CR
1	CP	2024-06-30	EFT	Newton Properties: AP	0.00		618.75	0.00	7,184.07 CR
1	CI	2024-07-01	107[11056]	Casbah Suppliers Int: Goods	0.00		0.00	2,121.75	9,305.82 CR
1	CI	2024-07-01	106[11058]	Beetle Suppliers Limited: Goods	0.00		0.00	3,128.72	12,434.54 CR
1	CI	2024-07-03	108[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	12,471.10 CR
1	CI	2024-07-10	109[382157]	Newton Herald: Advert	0.00		0.00	212.62	12,683.72 CR
1	CI	2024-07-18	110[1308403]	Newton Power: Power	0.00		0.00	113.96	12,797.68 CR
1	CI	2024-07-20	111[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	12,882.06 CR
1	CI	2024-07-23	112	Telecom Newton: Phone	0.00		0.00	169.05	13,051.11 CR
1	CI	2024-07-24	113[394627]	Newton Herald: Advert	0.00		0.00	212.62	13,263.73 CR
1	CI	2024-07-28	114[116172]	Canon Photocopiers: Photocopier Usage	0.00		0.00	31.35	13,295.08 CR
1	CI	2024-07-29	116[11075]	Beetle Suppliers Limited: Goods	0.00		0.00	3,744.26	17,039.34 CR
1	CI	2024-07-29	117[11084]	Casbah Suppliers Int: Goods	0.00		0.00	880.31	17,919.65 CR
1	CP	2024-07-31	EFT	Newton Stationers: 1652	0.00		50.62	0.00	17,869.03 CR
1	CP	2024-07-31	EFT	Newton Power: 1228365	0.00		115.09	0.00	17,753.94 CR
1	CP	2024-07-31	EFT	Newton Herald: 356787, 369719	0.00		425.24	0.00	17,328.70 CR
1	CP	2024-07-31	EFT	Casbah Suppliers Int: 11025	0.00		2,417.62	0.00	14,911.08 CR
1	CP	2024-07-31	EFT	Canon Photocopiers: AP, 103247	0.00		121.36	0.00	14,789.72 CR
1	CP	2024-07-31	EFT	Beetle Suppliers Limited: 11025	0.00		3,897.40	0.00	10,892.32 CR
1	CP	2024-07-31	EFT	Telecom Newton	0.00		156.74	0.00	10,735.58 CR
1	CI	2024-08-02	118[1652]	Newton Stationers: Stationery	0.00		0.00	39.33	10,774.91 CR
1	CI	2024-08-04	119[407363]	Newton Herald: Advert	0.00		0.00	212.62	10,987.53 CR
1	CI	2024-08-13	120[1388824]	Newton Power: Power	0.00		0.00	118.46	11,105.99 CR
1	CI	2024-08-17	122[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	11,190.37 CR
1	CI	2024-08-17	121	Telecom Newton: Phone	0.00		0.00	149.91	11,340.28 CR
1	CI	2024-08-25	124[128861]	Canon Photocopiers: Photocopier Usage	0.00		0.00	35.85	11,376.13 CR
1	CI	2024-08-29	136[11100]	Beetle Suppliers Limited: Goods	0.00		0.00	2,477.53	13,853.66 CR
1	CI	2024-08-29	137[11108]	Casbah Suppliers Int: Goods	0.00		0.00	1,062.57	14,916.23 CR
1	CP	2024-08-30	EFT	Newton Power: 1308403	0.00		113.96	0.00	14,802.27 CR
1	CP	2024-08-30	EFT	Newton Herald: 382157, 394627	0.00		425.24	0.00	14,377.03 CR
1	CP	2024-08-30	EFT	Casbah Suppliers Int: 11056	0.00		2,121.75	0.00	12,255.28 CR
1	CP	2024-08-30	EFT	Canon Photocopiers: AP, 116172	0.00		115.73	0.00	12,139.55 CR
1	CP	2024-08-30	EFT	Beetle Suppliers Limited: 11058	0.00		3,128.72	0.00	9,010.83 CR
1	CP	2024-08-30	EFT	Telecom Newton	0.00		169.05	0.00	8,841.78 CR
1	CP	2024-08-30	EFT	Newton Stationers: 1652	0.00		36.56	0.00	8,805.22 CR
1	CI	2024-09-02	138[432161]	Newton Herald: Advert	0.00		0.00	212.62	9,017.84 CR
1	CI	2024-09-10	129[1652]	Newton Stationers: Stationery	0.00		0.00	46.42	9,064.26 CR
1	CI	2024-09-10	139[1652]	Newton Stationers: Stationery	0.00		0.00	46.42	9,110.68 CR
1	CI	2024-09-15	140[1469606]	Newton Power: Power	0.00		0.00	107.21	9,217.89 CR
1	CI	2024-09-15	130[1469606]	Newton Power: Power	0.00		0.00	107.21	9,325.10 CR
1	CI	2024-09-16	141[444410]	Newton Herald: Advert	0.00		0.00	212.62	9,537.72 CR
1	CI	2024-09-17	142[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	9,622.10 CR
1	CI	2024-09-17	132[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	9,706.48 CR
1	CI	2024-09-22	133	Telecom Newton: Phone	0.00		0.00	180.11	9,886.59 CR
1	CI	2024-09-22	143	Telecom Newton: Phone	0.00		0.00	180.11	10,066.70 CR
1	CI	2024-09-27	134[141298]	Canon Photocopiers: Photocopier Usage	0.00		0.00	36.98	10,103.68 CR
1	CI	2024-09-27	144[141298]	Canon Photocopiers: Photocopier Usage	0.00		0.00	36.98	10,140.66 CR
1	CI	2024-09-28	148[11123]	Casbah Suppliers Int: Goods	0.00		0.00	1,440.01	11,580.67 CR
1	CI	2024-09-28	147[11112]	Beetle Suppliers Limited: Goods	0.00		0.00	3,768.93	15,349.60 CR
1	CI	2024-09-28	146[1652]	Newton Stationers: Stationery	0.00		0.00	11.25	15,360.85 CR
1	CI	2024-09-29	149[456674]	Newton Herald: Advert	0.00		0.00	212.62	15,573.47 CR
1	CP	2024-09-30	EFT	Canon Photocopiers: AP, 128861	0.00		120.23	0.00	15,453.24 CR
1	CP	2024-09-30	EFT	Beetle Suppliers Limited: 11075	0.00		3,744.26	0.00	11,708.98 CR
1	CP	2024-09-30	EFT	Telecom Newton	0.00		149.91	0.00	11,559.07 CR
1	CP	2024-09-30	EFT	Newton Stationers: 1652	0.00		39.33	0.00	11,519.74 CR
1	CP	2024-09-30	EFT	Newton Power: 1388824	0.00		118.46	0.00	11,401.28 CR
1	CP	2024-09-30	EFT	Newton Herald: 407363	0.00		212.62	0.00	11,188.66 CR
1	CP	2024-09-30	EFT	Casbah Suppliers Int: 11084	0.00		880.31	0.00	10,308.35 CR
1	CI	2024-10-11	150[1652]	Newton Stationers: Stationery	0.00		0.00	21.32	10,329.67 CR
1	CI	2024-10-12	151[1549733]	Newton Power: Power	0.00		0.00	138.71	10,468.38 CR
1	CI	2024-10-13	152[468925]	Newton Herald: Advert	0.00		0.00	212.62	10,681.00 CR
1	CI	2024-10-16	153	Telecom Newton: Phone	0.00		0.00	157.45	10,838.45 CR
1	CI	2024-10-17	154[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	10,922.83 CR
1	CI	2024-10-27	156[153527]	Canon Photocopiers: Photocopier Usage	0.00		0.00	34.73	10,957.56 CR
1	CI	2024-10-27	155[481292]	Newton Herald: Advert	0.00		0.00	212.62	11,170.18 CR
1	CI	2024-10-28	160[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	11,206.74 CR
1	CI	2024-10-28	157[22099]	Casbah Suppliers Int: Goods	0.00		0.00	2,417.62	13,624.36 CR
1	CI	2024-10-28	158[11025]	Beetle Suppliers Limited: Goods	0.00		0.00	3,897.40	17,521.76 CR
1	CP	2024-10-31	EFT	Newton Herald: 432161, 444410, 456674	0.00		637.86	0.00	16,883.90 CR
1	CP	2024-10-31	EFT	Casbah Suppliers Int: 11108	0.00		1,062.57	0.00	15,821.33 CR
1	CP	2024-10-31	EFT	Canon Photocopiers: AP, AP, 141298, 141298	0.00		242.72	0.00	15,578.61 CR
1	CP	2024-10-31	EFT	Beetle Suppliers Limited: 11100	0.00		2,477.53	0.00	13,101.08 CR
1	CP	2024-10-31	EFT	Telecom Newton: ,	0.00		360.22	0.00	12,740.86 CR
1	CP	2024-10-31	EFT	Newton Stationers: 1652, 1652, 1652	0.00		104.09	0.00	12,636.77 CR
1	CP	2024-10-31	EFT	Newton Power: 1469606, 1469606	0.00		214.42	0.00	12,422.35 CR
1	CI	2024-11-07	165[382157]	Newton Herald: Advert	0.00		0.00	212.62	12,634.97 CR
1	CI	2024-11-15	166[1308403]	Newton Power: Power	0.00		0.00	113.96	12,748.93 CR
1	CI	2024-11-17	167[AP]	Canon Photocopiers: Photocopier	0.00		0.00	84.38	12,833.31 CR
1	CI	2024-11-20	168	Telecom Newton: Phone	0.00		0.00	169.05	13,002.36 CR
1	CI	2024-11-21	169[394627]	Newton Herald: Advert	0.00		0.00	212.62	13,214.98 CR
1	CI	2024-11-25	170[116172]	Canon Photocopiers: Photocopier Usage	0.00		0.00	31.35	13,246.33 CR
1	CI	2024-11-28	163[11056]	Casbah Suppliers Int: Goods	0.00		0.00	2,121.75	15,368.08 CR
1	CI	2024-11-28	162[11058]	Beetle Suppliers Limited: Goods	0.00		0.00	3,128.72	18,496.80 CR
1	CP	2024-11-30	EFT	Telecom Newton	0.00		157.45	0.00	18,339.35 CR
1	CP	2024-11-30	EFT	Newton Stationers: 1652, 1652	0.00		57.88	0.00	18,281.47 CR
1	CP	2024-11-30	EFT	Newton Power: 1549733	0.00		138.71	0.00	18,142.76 CR
1	CP	2024-11-30	EFT	Newton Herald: 468925, 481292	0.00		425.24	0.00	17,717.52 CR
1	CP	2024-11-30	EFT	Casbah Suppliers Int: 11123	0.00		1,440.01	0.00	16,277.51 CR
1	CP	2024-11-30	EFT	Canon Photocopiers: AP, 153527	0.00		119.11	0.00	16,158.40 CR
1	CP	2024-11-30	EFT	Beetle Suppliers Limited: 11112	0.00		3,768.93	0.00	12,389.47 CR
1	CI	2024-11-30	164[1652]	Newton Stationers: Stationery	0.00		0.00	36.56	12,426.03 CR
1	CI	2024-12-07	176[382157]	Newton Herald: Advert	0.00		0.00	212.62	12,638.65 CR
1	CI	2024-12-15	175[1308403]	Newton Power: Power	0.00		0.00	113.96	12,752.61 CR
